symbol,name,sector,industry,revenue,ebitda,ebitda_margin_pct,total_debt,market_cap,insider_holding_pct,revenue_growth_pct,return_on_equity_pct,return_on_capital_employed_pct,promoter_pledge_pct,net_income,as_of_date,status,financial_currency,currency_flag,total_assets,retained_earnings,working_capital,current_ratio,quick_ratio,debt_to_equity,return_on_assets,beta,peg_ratio,enterprise_value,total_cash,operating_cash_flow,free_cash_flow,price_to_book,trailing_pe,data_pull_date,ebit,total_liabilities,net_income_fy0,net_income_fy1,operating_cash_flow_fy0,operating_cash_flow_fy1,total_assets_fy0,total_assets_fy1,long_term_debt_fy0,long_term_debt_fy1,current_assets_fy0,current_assets_fy1,current_liabilities_fy0,current_liabilities_fy1,total_revenue_fy0,total_revenue_fy1,cost_of_revenue_fy0,cost_of_revenue_fy1,shares_outstanding_fy0,shares_outstanding_fy1,market_cap_as_of,negative_revenue_flag
LINC,Linc Limited,Industrials,Business Equipment & Supplies,5430054912.0,594849984.0,10.955,266934000.0,5811317406.896027,79.169,-10.6,13.285,18.5018,0.0,327428000.0,2026-07-11,ok,INR,OK,3593170000.0,,1120643000.0,,,10.275,,0.442,,5886399488.0,204534000.0,,,2.257938,17.803637,2026-08-16,526864000.0,995238000.0,327428000.0,380442000.0,332683000.0,569296000.0,3593170000.0,3410874000.0,,,1866176000.0,1872063000.0,745533000.0,786562000.0,5430055000.0,5434827000.0,3284286000.0,3283211000.0,59489164.0,59489164.0,2026-08-14,False
LINCOLN,Lincoln Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,6710299136.0,976835968.0,14.557,44216000.0,12361347124.207031,56.114,11.4,12.299,14.9659,0.0,878937984.0,2026-07-11,ok,INR,OK,8904039000.0,,4720139000.0,5.251,3.626,0.584,0.06162,0.391,,9504134144.0,2411980032.0,1063587968.0,25926750.0,1.6212888,13.985409,2026-08-16,1166380000.0,1327719000.0,878938000.0,823464000.0,1063588000.0,930155000.0,8904039000.0,7970059000.0,,,5830582000.0,4999392000.0,1110443000.0,1062158000.0,6710299000.0,6232301000.0,3111600000.0,2913196000.0,20029728.0,20029728.0,2026-08-14,False
LINDEINDIA,Linde India Limited,Basic Materials,Specialty Chemicals,25306400768.0,9091179520.0,35.924,,572555631110.5,77.995,13.1,13.577,16.3019,0.0,5489650176.0,2026-07-11,ok,INR,OK,58082760000.0,33807940000.0,-1685040000.0,,,,,-0.052,0.13,,,,,13.3846655,104.16926,2026-08-16,7479730000.0,15417290000.0,5489650000.0,4548450000.0,7855030000.0,5835950000.0,58082760000.0,51427440000.0,,,10515150000.0,9942870000.0,12200190000.0,10264510000.0,25306400000.0,24853760000.0,5668920000.0,5667770000.0,85284223.0,85284223.0,2026-08-14,False
LLOYDSENGG,Lloyds Engineering Works Limited,Industrials,Specialty Industrial Machinery,13011399680.0,1892300032.0,14.543,1085699968.0,138549041826.03326,58.396,113.4,16.821,12.2788,14.35,1898800000.0,2026-07-11,ok,INR,OK,23690800000.0,3567700000.0,10659700000.0,,,6.45,,1.198,,136298520576.0,3363899904.0,,,8.285056,54.695904,2026-08-16,2168800000.0,6857700000.0,1898800000.0,1031400000.0,-2529000000.0,1532200000.0,23690800000.0,9907092000.0,92000000.0,154789000.0,16687600000.0,6519489000.0,6027900000.0,2825351000.0,13011400000.0,8457400000.0,10191200000.0,6603200000.0,1425058976.0,1314192545.0,2026-08-14,False
LLOYDSENT,Lloyds Enterprises Limited,Basic Materials,Steel,17562900480.0,1051800000.0,5.989,7983099904.0,118261981042.61671,69.93,47.1,9.744,8.2081,0.0,2834400000.0,2026-07-11,ok,INR,OK,71801800000.0,-8484700000.0,19192500000.0,,,14.694,,1.226,,124858630144.0,9657299968.0,,,2.7592797,136.58928,2026-08-16,5114800000.0,17474600000.0,2834400000.0,571000000.0,-3612200000.0,1445000000.0,71801800000.0,42574300000.0,3891800000.0,1370700000.0,28680300000.0,13832300000.0,9487800000.0,6851900000.0,16782600000.0,14300700000.0,12790800000.0,11758000000.0,1526551945.0,1391428191.0,2026-08-14,False
LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,Steel,171359207424.0,61597601792.0,35.946,207163604992.0,1081747450714.5988,77.728,405.5,36.945,19.3759,5.17,36808499200.0,2026-07-11,ok,INR,OK,416498700000.0,60731500000.0,-22740600000.0,,,145.214,,,,,,,,7.784346,22.371735,2026-08-16,57259400000.0,273838200000.0,36808500000.0,14552400000.0,29213200000.0,12069400000.0,416498700000.0,89106400000.0,138492500000.0,7539100000.0,98239000000.0,23469400000.0,120979600000.0,15564500000.0,168224300000.0,66263100000.0,36167300000.0,17631000000.0,562556256.0,523080673.0,2026-08-14,False
LMW,LMW Limited,Industrials,Specialty Industrial Machinery,32098199552.0,1657900032.0,5.165,0.0,199686636000.0,58.4,16.4,4.633,5.8532,0.0,1307299968.0,2026-07-11,ok,INR,OK,42620300000.0,23140900000.0,15034600000.0,,,,,0.57,,186113540096.0,16019500032.0,,,7.051513,116.279495,2026-08-16,1818100000.0,13955100000.0,1307300000.0,1026100000.0,1774100000.0,290400000.0,42620300000.0,40078900000.0,,,26593100000.0,26403400000.0,11558500000.0,10060100000.0,31194500000.0,29088500000.0,21203700000.0,19804800000.0,10683000.0,10683000.0,2026-08-14,False
LODHA,Lodha Developers Limited,Real Estate,Real Estate - Development,166762004480.0,49208999936.0,29.509,98959998976.0,1250257041353.7332,72.257,7.6,15.71,18.0669,0.0,34282000384.0,2026-07-11,ok,INR,OK,589366000000.0,121589000000.0,233135000000.0,,,42.238,,0.623,,1283012558848.0,59927998464.0,,,5.335993,30.213749,2026-08-16,50757000000.0,355074000000.0,34282000000.0,27643000000.0,9593000000.0,15656000000.0,589366000000.0,498406000000.0,37162000000.0,12163000000.0,544202000000.0,469455000000.0,311067000000.0,278159000000.0,162912000000.0,136701000000.0,98474000000.0,83032000000.0,998915116.0,997568861.0,2026-08-14,False
LORDSCHLO,Lords Chloro Alkali Limited,Basic Materials,Chemicals,3901370112.0,634107008.0,16.253,1739181952.0,4013259701.7042847,81.798,22.4,13.431,12.6276,0.0,284867008.0,2026-07-11,ok,INR,OK,4787045000.0,,590403000.0,,,71.713,,-0.577,,5408723968.0,294308000.0,,,1.63871,12.582197,2026-08-16,498529000.0,2361854000.0,284867000.0,61806000.0,268619000.0,91744000.0,4787045000.0,3758848000.0,963704000.0,784517000.0,1429502000.0,859016000.0,839099000.0,710940000.0,3901370000.0,2702223000.0,1067780000.0,691576000.0,28653861.0,25153861.0,2026-08-14,False
LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,Industrials,Engineering & Construction,7689509888.0,2805939968.0,36.49,1312169984.0,83327392555.0,81.87,61.8,17.059,16.6947,0.0,2370850048.0,2026-07-11,ok,INR,OK,23514620000.0,,19439280000.0,,,6.839,,,,77202522112.0,8485960192.0,,,4.4003572,34.21627,2026-08-16,3286880000.0,4327750000.0,2370850000.0,2274120000.0,-3258480000.0,-195000000.0,23514620000.0,12186010000.0,267150000.0,232590000.0,23265720000.0,12022620000.0,3826440000.0,2340490000.0,7689510000.0,5496820000.0,4192440000.0,1986000000.0,488723710.0,488723710.0,2026-08-14,False
LOTUSEYE,Lotus Eye Hospital and Institute Limited,Healthcare,Medical Care Facilities,537140992.0,33829000.0,6.298,158336992.0,2471180306.25,69.493,18.2,0.134,1.0997,87.15,804000.0,2026-07-11,ok,INR,OK,825974000.0,,20308000.0,,,26.329,,,,,,,,4.0808954,3840.6667,2026-08-16,8056000.0,224598000.0,804000.0,7393000.0,30170000.0,26991000.0,825974000.0,695737000.0,101740000.0,,113741000.0,115701000.0,93433000.0,74246000.0,537141000.0,495625000.0,275669000.0,249031000.0,20796330.0,20796330.0,2026-08-14,False
LOVABLE,Lovable Lingerie Limited,Consumer Cyclical,Apparel Manufacturing,421720992.0,-25790000.0,-6.115,27344000.0,1076700000.0,63.969,-21.9,4.45,0.574,0.0,79839000.0,2026-07-11,ok,INR,OK,1981768000.0,,619570000.0,,,1.512,,,,,,,,0.5947268,13.487941,2026-08-16,10617000.0,173657000.0,33478000.0,17865000.0,16800000.0,57313000.0,1981768000.0,2108229000.0,,0.0,751838000.0,831883000.0,132268000.0,215458000.0,421721000.0,421933000.0,211694000.0,199179000.0,14800000.0,14800000.0,2026-08-14,False
LOYALTEX,Loyal Textile Mills Limited,Consumer Cyclical,Textile Manufacturing,4219500032.0,-141300000.0,-3.349,2156000000.0,1049985228.0,85.646,-43.8,-20.755,-12.77,0.0,-490700000.0,2026-07-11,ok,INR,OK,5254900000.0,,-476600000.0,0.896,0.247,105.728,-0.0356,0.509,,3103715072.0,103200000.0,885699968.0,1201176448.0,0.5153568,,2026-08-16,-263100000.0,3215600000.0,-646700000.0,-468500000.0,885700000.0,1479800000.0,5254900000.0,8416497000.0,,,2718000000.0,4754805000.0,3194600000.0,5715510000.0,4219600000.0,6277800000.0,2391100000.0,3922300000.0,4816446.0,4816446.0,2026-08-14,False
LPDC,Landmark Property Development Company Limited,Real Estate,Real Estate Services,73486000.0,11686000.0,15.902,0.0,1093266702.8284454,66.435,,3.67,2.812,0.0,14942000.0,2026-07-11,ok,INR,OK,431368000.0,,404402000.0,,,,,,,,,,,2.5100465,73.818184,2026-08-16,11673000.0,16769000.0,14942000.0,-37215000.0,67287000.0,-3720000.0,431368000.0,403751000.0,,,420652000.0,199215000.0,16250000.0,3628000.0,73486000.0,11730000.0,53089000.0,7575000.0,134143160.0,134143160.0,2026-08-14,False
LT,Larsen & Toubro Limited,Industrials,Engineering & Construction,2916180295680.0,339164495872.0,11.63,1254965903360.0,5552307590053.0,18.095,11.7,16.952,14.5531,0.0,178064293888.0,2026-07-11,ok,INR,OK,4525498800000.0,1007642800000.0,638138100000.0,,,97.64,,0.508,1.06,6262165602304.0,766146510848.0,,,5.1065493,33.670845,2026-08-16,288227300000.0,3240194200000.0,160839900000.0,150371100000.0,167409700000.0,91513500000.0,4525498800000.0,3795241000000.0,637385900000.0,575033400000.0,3183113200000.0,2453417100000.0,2544975100000.0,2019709000000.0,2842251900000.0,2542086500000.0,1930488400000.0,1711688900000.0,1375632190.0,1375192165.0,2026-08-14,False
LTF,L&T Finance Limited,Financial Services,Credit Services,90128498688.0,,0.0,1102976647168.0,774744049339.0103,65.967,31.9,11.117,,0.0,29811800064.0,2026-07-11,ok,INR,OK,1422053100000.0,107918400000.0,,,,393.442,,0.64,,1756098723840.0,112093798400.0,,,2.732723,24.15615,2026-08-16,,1141712800000.0,29811800000.0,26436600000.0,-141892400000.0,-165874700000.0,1422053100000.0,1204093600000.0,,,,,,,106351800000.0,96691800000.0,,,2504386016.0,2494868101.0,2026-08-14,False
LTFOODS,LT Foods Limited,Consumer Defensive,Packaged Foods,110137188352.0,12268365824.0,11.139,5035781120.0,145794150657.86377,61.615,23.8,14.936,18.5156,0.0,6253842944.0,2026-07-11,ok,INR,OK,90644388000.0,,28079200000.0,,,28.488,,0.36,,139672322048.0,465561984.0,,,8.1790905,22.778078,2026-08-16,9972249000.0,45440025000.0,6253843000.0,6053404000.0,9104973000.0,4625033000.0,90644388000.0,74226938000.0,33021000.0,40588000.0,64864935000.0,54640801000.0,36785735000.0,29494862000.0,109455566000.0,86814663000.0,73304609000.0,57402631000.0,347252944.0,347252944.0,2026-08-14,False
LTM,LTM Limited,Technology,Information Technology Services,423076003840.0,70348996608.0,16.628,23100000256.0,1395116812129.0093,68.616,6.1,21.285,25.3937,0.0,50181001216.0,2026-07-11,ok,INR,OK,371960000000.0,239987000000.0,179135000000.0,2.932,2.575,9.874,0.12687,0.261,,1273859276800.0,149123006464.0,49225998336.0,51833626624.0,5.697541,26.738121,2026-08-16,69610000000.0,130883000000.0,50181000000.0,45987000000.0,47988000000.0,45458000000.0,371960000000.0,306300000000.0,,,276972000000.0,209379000000.0,97837000000.0,59659000000.0,423076000000.0,380081000000.0,304092000000.0,276134000000.0,296461217.0,296272921.0,2026-08-14,False
LTTS,L&T Technology Services Limited,Technology,Information Technology Services,109958995968.0,17596919808.0,16.003,5784999936.0,371897247644.56494,73.569,-4.2,19.54,23.9698,0.0,12280999936.0,2026-07-11,ok,INR,OK,104889000000.0,58969000000.0,41308000000.0,,,8.911,,0.154,,343730356224.0,30784000000.0,,,5.6936703,28.81963,2026-08-16,17386000000.0,39967000000.0,12792000000.0,12667000000.0,14551000000.0,14811000000.0,104889000000.0,96435000000.0,,,73664000000.0,64641000000.0,32356000000.0,29900000000.0,109959000000.0,96422000000.0,79993000000.0,69149000000.0,105998143.0,105879693.0,2026-08-14,False
LUMAXIND,Lumax Industries Limited,Consumer Cyclical,Auto Parts,41841594368.0,4051059968.0,9.682,9731290112.0,54927273232.0,76.12,29.9,20.389,21.7436,0.0,1724689024.0,2026-07-11,ok,INR,OK,34350993000.0,7408073000.0,-4950190000.0,,,106.063,,0.856,,63661273088.0,254147008.0,,,5.9056,28.901575,2026-08-16,2965634000.0,25175950000.0,1724689000.0,1399087000.0,3725616000.0,2119936000.0,34350993000.0,28609770000.0,1446589000.0,2132276000.0,15761669000.0,12402489000.0,20711859000.0,16354255000.0,41841593000.0,34003916000.0,27518905000.0,23107672000.0,9347732.0,9347732.0,2026-08-14,False
LUMAXTECH,Lumax Auto Technologies Limited,Consumer Cyclical,Auto Parts,48703303680.0,6585037824.0,13.521,12311004160.0,138360141150.0,57.196,25.1,24.35,24.675,0.0,2788568064.0,2026-07-11,ok,INR,OK,39470066000.0,9272311000.0,1072252000.0,1.057,0.745,83.409,0.08274999,0.5,,129987813376.0,3452581120.0,4601583104.0,628992896.0,11.408473,42.556725,2026-08-16,5113672000.0,24710241000.0,2788568000.0,1777690000.0,4601583000.0,2904943000.0,39470066000.0,32391200000.0,3756909000.0,3414638000.0,19818257000.0,15956343000.0,18746005000.0,14203343000.0,48703303000.0,36366698000.0,31268592000.0,23450790000.0,68157705.0,68157705.0,2026-08-14,False
LUPIN,Lupin Limited,Healthcare,Drug Manufacturers - Specialty & Generic,279580311552.0,81595301888.0,29.185,66161799168.0,1021965756231.2452,47.025,31.9,26.907,28.417,0.0,53328400384.0,2026-07-11,ok,INR,OK,383648300000.0,187968000000.0,113761400000.0,,,29.388,,0.182,,1009661640704.0,78946500608.0,,,4.5517774,18.518518,2026-08-16,72850500000.0,158514600000.0,53328400000.0,32816200000.0,73345000000.0,29999400000.0,383648300000.0,292048800000.0,16433900000.0,17662300000.0,240273800000.0,167985800000.0,126512400000.0,89613900000.0,274875400000.0,221921100000.0,81107500000.0,74559600000.0,457179111.0,456565045.0,2026-08-14,False
LUXIND,Lux Industries Limited,Consumer Cyclical,Apparel Manufacturing,29287399424.0,1792899968.0,6.122,6184000000.0,35544726942.0,75.812,6.8,6.0,9.3591,0.0,1038000000.0,2026-07-11,ok,INR,OK,30888600000.0,,14359400000.0,2.18,1.135,33.964,0.033010002,0.665,,39263277056.0,2520499968.0,-1485100032.0,-2782074880.0,1.9482988,34.36795,2026-08-16,1752300000.0,12681000000.0,1038000000.0,1653100000.0,-1485100000.0,-805200000.0,30888600000.0,25637100000.0,20000000.0,7400000.0,26525100000.0,21704500000.0,12165700000.0,8057900000.0,29151800000.0,25702500000.0,20644100000.0,17623000000.0,30071681.0,30071681.0,2026-08-14,False
LXCHEM,Laxmi Organic Industries Limited,Basic Materials,Specialty Chemicals,28466669568.0,1713890048.0,6.021,5430249984.0,48839131843.70184,69.336,3.6,4.077,4.369,0.0,793619968.0,2026-07-11,ok,INR,OK,34457830000.0,11059210000.0,3346410000.0,,,27.344,,0.294,,52744597504.0,943280000.0,,,2.457289,38.777534,2026-08-16,1098800000.0,14598470000.0,793620000.0,1135040000.0,1748970000.0,1079590000.0,34457830000.0,30445830000.0,4931580000.0,425000000.0,12613280000.0,14107230000.0,9266870000.0,10524220000.0,27706790000.0,29770320000.0,19729060000.0,20130490000.0,277147873.0,277023813.0,2026-08-14,False
LYPSAGEMS,Aurus Gem Corporation Limited,Consumer Cyclical,Luxury Goods,159542000.0,19196000.0,12.032,143471008.0,136510920.0,37.798,-72.5,9.988,9.2614,0.0,17310000.0,2026-07-11,ok,INR,OK,685296000.0,,162555000.0,1.325,1.259,78.961,0.01595,0.455,,272604832.0,4596000.0,-16589000.0,-22984250.0,0.73597205,7.8474584,2026-08-16,17105000.0,503598000.0,17310000.0,-151747000.0,-16589000.0,-68393000.0,685296000.0,654945000.0,,,663160000.0,627217000.0,500605000.0,486837000.0,147238000.0,166876000.0,138751000.0,162711000.0,29484000.0,29484000.0,2026-08-14,False
M&M,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,2017984512000.0,375486611456.0,18.607,1371686043648.0,4089916464672.34,25.292,30.2,18.754,17.1377,0.02,170988503040.0,2026-07-11,ok,INR,OK,3176346400000.0,823932100000.0,310410600000.0,,,125.278,,0.291,1.26,4853592489984.0,513403715584.0,,,4.115483,20.876265,2026-08-16,345386200000.0,2081436400000.0,170988500000.0,129291000000.0,116573600000.0,31758100000.0,3176346400000.0,2775862700000.0,734699300000.0,797071900000.0,1471396200000.0,1265732700000.0,1160985600000.0,903220100000.0,1930979500000.0,1556452600000.0,1237182800000.0,963780700000.0,1200762264.0,1199506049.0,2026-08-14,False
M&MFIN,Mahindra & Mahindra Financial Services Limited,Financial Services,Credit Services,97838399488.0,,0.0,1147356053504.0,547704406873.6542,53.652,54.2,11.856,,0.0,28545300480.0,2026-07-11,ok,INR,OK,1586439400000.0,107329200000.0,,,,429.851,,0.343,,1668349558784.0,21435099136.0,,,2.03425,16.635395,2026-08-16,,1319519700000.0,28545300000.0,22618700000.0,-127721800000.0,-156018800000.0,1586439400000.0,1441052600000.0,,,,,,,107556600000.0,90654800000.0,,,1389545161.0,1269138634.0,2026-08-14,False
MAANALU,Maan Aluminium Limited,Basic Materials,Aluminum,8087099904.0,200900000.0,2.484,547900032.0,7157393954.174072,66.186,3.5,5.75,7.9754,0.0,130300000.0,2026-07-11,ok,INR,OK,3631300000.0,,1489500000.0,,,19.942,,,,,,,,2.5635283,51.127663,2026-08-16,231200000.0,883800000.0,130300000.0,155100000.0,179000000.0,1900000.0,3631300000.0,2996316000.0,92700000.0,123628000.0,2221900000.0,1908753000.0,732400000.0,1044000000.0,8087100000.0,8101700000.0,7096800000.0,7137500000.0,59984864.0,54084864.0,2026-08-14,False
MACPOWER,Macpower CNC Machines Limited,Industrials,Specialty Industrial Machinery,3331759104.0,538988992.0,16.177,6809000.0,17614324023.515625,0.0,24.8,21.298,26.2381,0.0,338708000.0,2026-07-11,ok,INR,OK,2654606000.0,,1163532000.0,,,0.389,,-0.471,,17407418368.0,66219000.0,,,9.98744,51.54096,2026-08-16,468459000.0,902142000.0,338708000.0,254417000.0,140290000.0,69790000.0,2654606000.0,2180556000.0,2159000.0,1410000.0,2032721000.0,1571738000.0,869189000.0,698873000.0,3331759000.0,2618150000.0,2048155000.0,1631489000.0,10004160.0,10004160.0,2026-08-14,False
MADHAV,Madhav Marbles and Granites Limited,Industrials,Building Products & Equipment,307112000.0,-21700440.0,-7.066,79553296.0,316008037.2695923,60.462,20.4,0.329,1.7947,0.0,3892000.0,2026-07-11,ok,INR,OK,1371720000.0,,457051000.0,,,6.737,,,,,,,,0.25278285,79.63637,2026-08-16,21945000.0,190934000.0,3892000.0,-6798000.0,51913890.0,20204807.0,1371720000.0,1390789550.0,6933300.0,12724940.0,606026000.0,546552590.0,148975000.0,156203480.0,307112000.0,310574000.0,201286000.0,183890000.0,8947000.0,8947000.0,2026-08-14,False
MADHAVIPL,Madhav Infra Projects Limited,,,5021303808.0,662352000.0,13.191,1652434944.0,,68.863,-17.6,11.956,,,274150016.0,2026-07-11,ok,INR,OK,,,,,,68.69,,0.624,,2732853504.0,860721024.0,,,0.7943821,,2026-08-16,,,,,,,,,,,,,,,,,,,,,2026-08-14,False
MADRASFERT,Madras Fertilizers Limited,Basic Materials,Agricultural Inputs,23003500544.0,1098800000.0,4.777,6342400000.0,10598854674.492643,,26.0,269.549,67.8826,0.0,804200000.0,2026-07-11,ok,INR,OK,23325500000.0,,-6060600000.0,0.711,0.545,689.616,0.02637,0.248,,10306938880.0,6559200256.0,52900000.0,8967012352.0,11.45553,13.138277,2026-08-16,1611600000.0,22405800000.0,804200000.0,642500000.0,52900000.0,1140400000.0,23325500000.0,22333500000.0,,0.0,14890800000.0,14583700000.0,20951400000.0,21377300000.0,23003500000.0,25410800000.0,12899800000.0,14070300000.0,161101300.0,161101300.0,2026-08-14,False
MAFATIND,Mafatlal Industries Limited,,,,,,,8835423085.627136,,,,12.1667,,,2026-07-11,ok,INR,OK,17501500000.0,2621700000.0,2298200000.0,,,,,,,,,,,1.146227,15.0,2026-08-16,999300000.0,9786900000.0,899800000.0,980100000.0,1406400000.0,-838600000.0,17501500000.0,13903100000.0,331200000.0,225400000.0,11586300000.0,7746600000.0,9288100000.0,6100700000.0,38441600000.0,28005600000.0,34941100000.0,24511100000.0,72178930.0,71910430.0,2026-08-14,False
MAGADSUGAR,Magadh Sugar & Energy Limited,Consumer Defensive,Confectioners,12445371392.0,1472685952.0,11.833,6912306176.0,7651755090.0,82.973,-18.2,7.41,10.6626,0.0,635075968.0,2026-07-11,ok,INR,OK,16799079000.0,4896486000.0,1358642000.0,,,78.532,,-0.026,,14565246976.0,3042000.0,,,0.86980885,14.991721,2026-08-16,1207524000.0,7997163000.0,635076000.0,1094461000.0,1484117000.0,1393554000.0,16799079000.0,16889845000.0,1910889000.0,1747734000.0,6832899000.0,7403166000.0,5474257000.0,6226777000.0,12388712000.0,12917989000.0,9405002000.0,9471199000.0,14091630.0,14091630.0,2026-08-14,False
MAGNUM,Magnum Ventures Limited,Basic Materials,Paper & Paper Products,4649664000.0,632878976.0,13.611,2678534912.0,1334020681.5,65.447,7.8,-1.643,2.1139,22.04,-113786000.0,2026-07-11,ok,INR,OK,12231155000.0,,1175342000.0,2.17,0.705,38.832,0.01154,0.384,,3889768192.0,101956000.0,624963008.0,-675126976.0,0.18579085,,2026-08-16,237313000.0,5333380000.0,-113786000.0,94958000.0,624963000.0,399558000.0,12231155000.0,11489211000.0,2234766000.0,1522229000.0,2180069000.0,1935694000.0,1004727000.0,832492000.0,4649664000.0,3957506000.0,3007315000.0,2327872000.0,68411317.0,66411317.0,2026-08-14,False
MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,134005661696.0,,0.0,352335757312.0,615247464019.5659,73.601,9.4,22.66,,0.0,70168559616.0,2026-07-11,ok,INR,OK,4274713894000.0,93104718000.0,,,,,0.019,0.78,,855069556736.0,148798193664.0,,,1.7267615,8.183862,2026-08-16,,3942467555000.0,70168561000.0,55417768000.0,-113360311000.0,76278435000.0,4274713894000.0,3693538065000.0,,,,,,,158019124000.0,137592477000.0,,,7691554950.0,7691554950.0,2026-08-14,False
MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,Financial Services,Credit Services,47410000.0,,0.0,0.0,1415953757.385559,73.938,143.8,-1.485,0.0,0.0,-68672000.0,2026-07-11,ok,INR,OK,5361248000.0,3726147000.0,-533489000.0,0.31,0.039,3.813,-0.01273,0.519,,919816384.0,29971000.0,-17062000.0,,0.15479144,,2026-08-16,0.0,771929000.0,-68672000.0,196596000.0,-15762000.0,-43011000.0,5361248000.0,5431185000.0,,,238440000.0,213043000.0,771929000.0,772716000.0,21409000.0,13609000.0,8379000.0,14563000.0,26102271.0,26102271.0,2026-08-14,False
MAHASTEEL,Mahamaya Steel Industries Limited,Basic Materials,Steel,8559015936.0,234784000.0,2.743,615987968.0,16906066477.539062,85.062,12.2,,10.3734,0.0,109356000.0,2026-07-11,ok,INR,OK,2702725000.0,,395113000.0,,,40.365,,-0.3,,16353311744.0,4484000.0,,,11.020822,181.91125,2026-08-16,179640000.0,1115254000.0,95988000.0,76007000.0,76729000.0,88463000.0,2702725000.0,2441014000.0,69828000.0,88173000.0,1366102000.0,1178033000.0,970989000.0,788627000.0,8828483000.0,8017643000.0,6990351000.0,6513616000.0,16434400.0,16434400.0,2026-08-14,False
MAHEPC,Mahindra EPC Irrigation Limited,Industrials,Farm & Heavy Construction Machinery,3120900096.0,214500000.0,6.873,453100000.0,3008454878.842163,57.96,11.6,7.096,10.8226,0.0,126900000.0,2026-07-11,ok,INR,OK,3516700000.0,568100000.0,1223300000.0,,,24.485,,0.42,,3458291968.0,300000.0,,,1.62416,31.45029,2026-08-16,201300000.0,1666200000.0,126900000.0,72100000.0,-162800000.0,-43900000.0,3516700000.0,2915300000.0,,,2880000000.0,2518700000.0,1656700000.0,1181000000.0,3118400000.0,2724200000.0,1414900000.0,1361200000.0,27942469.0,27934191.0,2026-08-14,False
MAHLIFE,Mahindra Lifespace Developers Limited,Real Estate,Real Estate - Development,11791026176.0,-1311908992.0,-11.126,6622838784.0,82101822451.98459,52.708,,10.797,8.6808,0.0,2981266944.0,2026-07-11,ok,INR,OK,82948271000.0,9218260000.0,19786822000.0,,,18.26,,0.14,,82893758464.0,5844769792.0,,,2.264091,24.562859,2026-08-16,3169232000.0,46678430000.0,2981267000.0,612921000.0,-5449282000.0,-5420925000.0,82948271000.0,64207715000.0,0.0,9176630000.0,66226760000.0,51682366000.0,46439938000.0,35905955000.0,11783144000.0,3722721000.0,10428337000.0,3163831000.0,213342715.0,168922487.0,2026-08-14,False
MAHLOG,Mahindra Logistics Limited,Industrials,Integrated Freight & Logistics,69990301696.0,1896899968.0,2.71,2667200000.0,40353785047.31195,59.798,20.1,1.279,6.3997,0.0,22900000.0,2026-07-11,ok,INR,OK,31080200000.0,2434700000.0,2202100000.0,,,46.725,,0.501,,25608833024.0,6070099968.0,,,5.102298,95.18779,2026-08-16,1081800000.0,19087600000.0,22900000.0,-358500000.0,2536100000.0,3431700000.0,31080200000.0,25801500000.0,344600000.0,4104700000.0,16378300000.0,13977300000.0,14176200000.0,13720200000.0,69993000000.0,61048300000.0,67480000000.0,59127200000.0,99222483.0,79040206.0,2026-08-14,False
MAHSCOOTER,Maharashtra Scooters Ltd.,Financial Services,Asset Management,3132300032.0,3090400000.0,98.662,0.0,153302811152.0,62.19,-2.0,1.062,1.0024,0.0,3105600000.0,2026-07-11,ok,INR,OK,307910000000.0,,862500000.0,,,,,0.071,,152341512192.0,1300000.0,,,0.5512718,54.644585,2026-08-16,3085600000.0,31562100000.0,3105600000.0,2143500000.0,2670500000.0,1587600000.0,307910000000.0,345875000000.0,,,940200000.0,1536500000.0,77700000.0,212400000.0,3129300000.0,1826900000.0,6600000.0,58600000.0,11428568.0,11428568.0,2026-08-14,False
MAHSEAMLES,Maharashtra Seamless Limited,Basic Materials,Steel,46743400448.0,6812400128.0,14.574,133600000.0,82121438316.73389,72.158,-12.8,10.608,12.8219,0.0,7012700160.0,2026-07-11,ok,INR,OK,77390400000.0,,51655900000.0,,,0.194,,0.038,,45412564992.0,36791799808.0,,,1.1940738,11.135455,2026-08-16,9420000000.0,8625900000.0,7012700000.0,7774600000.0,9332400000.0,6096300000.0,77390400000.0,70332600000.0,86900000.0,1000000.0,55578400000.0,44347800000.0,3922500000.0,2713100000.0,46743400000.0,52686700000.0,29752800000.0,33173200000.0,133999252.0,133999252.0,2026-08-14,False
MAITHANALL,Maithan Alloys Limited,Basic Materials,Steel,21725900800.0,2592300032.0,11.932,2372000000.0,28294971377.8656,74.984,28.5,11.144,14.8642,0.0,4336500224.0,2026-07-11,ok,INR,OK,48936500000.0,,27971700000.0,,,5.704,,0.658,,13172648960.0,17599299584.0,,,0.6816014,6.5188937,2026-08-16,6480000000.0,7351900000.0,4336500000.0,6301800000.0,-98600000.0,497700000.0,48936500000.0,48489400000.0,41200000.0,0.0,33313500000.0,33667500000.0,5341800000.0,8476900000.0,21725900000.0,18056100000.0,15997700000.0,14223900000.0,29111550.0,29111550.0,2026-08-14,False
